id,x,y,split,EUNIS_cls,EUNIS_label,bioclim_precipitation,bioclim_precipitation_of_driest_quarter,bioclim_precipitation_of_wettest_quarter,bioclim_maximum_temperature,bioclim_minimum_temperature,bioclim_mean_temperature_of_driest_quarter,bioclim_mean_temperature_of_wettest_quarter,bioclim_isothermality_,bioclim_temperature_seasonality_(standard_deviation_x100),bioclim_aridity_index,bioclim_evapotranspiration,lulc_arable_land_100,lulc_plantations_fields_and_crops_100,lulc_herbaceous_crops_100,lulc_woody_plant_crops_100,lulc_vineyards_100,lulc_meadows_100,lulc_wetlands_100,lulc_vegetated_shoreline_100,lulc_scree_100,lulc_roads_rails_paths_100,lulc_public_parks_100,lulc_high_altitude_grasslands_and_rough_pastures_100,lulc_herbaceous_crops_100,lulc_grasslands_and_meadows_100,lulc_glaciers_rocks_scree_and_moraines_100,lulc_buildings_100,lulc_arable_land_100,lulc_surroundings_of_blocks_of_flats_100,edaph_soil_moisture_25.,edaph_soil_ph_25.,edaph_phosphorus_load_25.,edaph_nitrogen_load_25.,edaph_soil_aeration_25.,edaph_soil_humus_25.,geol_massive_limestones,geol_gravel_and_sand_(glacial_deposit),lulc_glaciers_rocks_scree_and_moraines_100,lulc_screes_sand_100,lulc_scree_100,lulc_rock_slabs_and_limestone_pavement_100,lulc_rocks_100,lulc_cliffs_100,hydro_distance_to_lake_all,hydro_distance_to_river_all,pop_human_population_density_sum_100,trans_euclidean_distance_to_roads_all,vege_canopy_height_max_100,vege_coniferous_leaf_type_100,vege_deciduous_leaf_type_100,lulc_normal_dense_forest_100,lulc_forests_100
2630686_1141729,2630686,1141729,train,2,Dry grasslands,-0.31417313,0.2656207,-0.76266848,-0.88314746,-1.65417219,-0.79407847,-3.02917241,2.89245846,-0.68797529,-0.92093277,-1.30051019,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,0.34033963,-0.18593809,-0.17106081,1.50420536,-0.32456684,-0.12727095,-0.40987475,-0.37988202,-0.73501836,3.21302952,-0.4880496,-0.40593677,-0.27241302,-0.50404649,-0.1540765,-0.09667287,-0.59769872,0.48651608,-0.47477747,-0.36108193,-0.30100988,3.21302952,3.60286722,1.50420536,-0.16070638,-0.16830757,-0.04953434,-0.60500405,-0.60799917,-0.32325152,-0.15828887,-0.01036747,-0.34308275,-0.56671091,-0.35252344,-0.41929866
2557286_1145500,2557286,1145500,train,7,Shrub plantations,0.26437244,0.37250728,-0.03023054,0.92772723,1.24310494,0.63004724,1.20540474,-1.01185422,0.32146356,0.11019765,0.71166528,-0.40593677,2.71127047,-0.25618098,6.18613569,5.66033847,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.50948643,-0.12727095,-0.40987475,-0.25618098,-0.50748135,-0.33258322,-0.14781903,-0.40593677,-0.27241302,-0.34705592,0.30233191,0.56294281,0.95888654,0.30230783,-0.63710609,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.08510601,0.21077253,0.21607614,-0.29715396,-0.85583162,-0.52392609,-0.87235763,-0.68210122,-0.88719795
2715853_1089813,2715853,1089813,val,13,Cultivated areas of gardens and parks,1.07792697,-0.41476826,1.04523099,1.36519551,1.47168311,0.91805479,0.46364165,-0.38249383,0.68955814,-0.33280653,0.68242133,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.0817668,0.54223071,-0.40987475,-0.37988202,-1.05485811,-0.33258322,-0.39851524,-0.40593677,-0.27241302,-1.22620309,-0.07333999,-0.50737697,0.68903153,0.96430622,-0.37810987,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.45659719,0.44767773,-0.32145675,-0.09348516,0.8801881,1.18241833,1.14596466,0.34807603,1.9004552
2560874_1142821,2560874,1142821,train,15,Low density buildings,0.72449524,0.90446635,0.38642835,0.69592132,0.9070755,0.40887018,1.00245836,-0.58753432,0.09652391,-0.71088769,-0.29243788,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.11070703,-0.12727095,-0.40987475,-0.37988202,0.32753652,-0.33258322,-0.02247092,-0.40593677,-0.27241302,-0.17262196,0.10790522,-0.4949314,-0.25265803,-0.17979969,0.14535432,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.67763089,-0.20398246,-0.04954946,-0.26629505,0.89146095,-0.52392609,1.85211397,0.04810105,0.58165045
2593501_1093268,2593501,1093268,train,6,"Arctic, alpine and subalpine scrub",-0.19563791,0.47854081,-0.54074359,-1.91668807,-1.47443551,0.22747316,-1.19434722,-1.51021652,-1.46816336,-1.62362907,-2.16546506,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.08999284,-0.38872478,-0.12727095,2.53282225,-0.37988202,1.50171333,0.10767025,-0.4880496,-0.40593677,-0.27241302,-0.23890687,0.14250658,-0.48870861,-0.86656445,1.12692757,-0.50031231,-0.36108193,-0.30100988,0.10767025,0.48829621,-0.08999284,2.97803969,1.38805598,0.56764982,-1.13019707,-0.19817894,-0.32325152,-0.10582872,-1.1151073,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2489141_1117258,2489141,1117258,test,8,Broadleaved deciduous woodland,-0.8891767,-0.60388841,-0.94072325,1.07587386,0.97349992,0.56162556,-0.36831984,0.28388777,0.70984582,1.24826012,0.82531065,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,0.51265431,0.18725902,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-0.10607173,-0.00239312,-0.4880496,-0.40593677,-0.27241302,-0.830238,0.9119749,-0.22735145,-0.4175389,-0.1323085,-0.33068803,-0.36108193,2.11296433,-0.00239312,0.30811442,0.18725902,-0.16070638,-0.26558029,-0.20383039,0.93031779,-0.65626044,-0.32325152,-0.182976,0.31654533,-0.52392609,0.58736893,0.9874964,0.67246635
2795739_1180605,2795739,1180605,train,6,"Arctic, alpine and subalpine scrub",-0.77633867,-0.97666922,-0.11732721,-1.96897511,-2.31060181,-2.13705288,-0.98071945,0.59999186,-0.29971983,-1.03550282,-1.67917602,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.75242628,0.14592475,-0.12727095,1.11828257,-0.37988202,-0.04596762,0.44572202,-0.4880496,-0.40593677,-0.27241302,-0.95234177,0.66482233,-0.67539229,-0.9993485,0.95135408,-0.30150535,-0.36108193,-0.30100988,0.44572202,0.83578967,0.75242628,-0.16070638,-0.21694393,-0.12668237,1.00373381,-0.4291983,-0.32325152,0.01143513,-0.77692164,1.30784193,-0.90397626,-0.68210122,-0.90694053
2594473_1160614,2594473,1160614,train,4,Seasonally wet and wet grasslands,0.4431779,0.68301578,0.42531079,0.12773543,-0.31005441,0.25770599,0.39243239,1.64512881,-0.04904019,-0.39772956,0.04973004,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,3.42624209,-0.18593809,-0.17106081,-0.26060936,-0.73090048,-0.12727095,-0.40987475,-0.37988202,2.14353941,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.12029177,-0.20515469,1.90706533,-0.52449162,-0.32659063,0.19824791,-0.1509737,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,1.23425346,0.36694436,-0.32325152,0.07932474,-0.88965019,-0.51809243,-0.84073901,-0.65447195,-0.87140388
2816570_1197807,2816570,1197807,train,6,"Arctic, alpine and subalpine scrub",-0.57493187,-0.88070162,0.39919251,-2.34369894,-2.31060181,-1.8219949,-1.16111623,-0.48786186,-0.87157879,-1.455593,-2.11217811,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,4.62328878,-0.75228646,-0.12727095,-0.02925564,-0.37988202,0.25455296,3.29164621,-0.4880496,-0.40593677,-0.27241302,0.37335634,-0.38310454,-0.8434076,-0.85238469,1.0434582,-0.595156,-0.36108193,-0.30100988,3.29164621,6.57157678,4.62328878,-0.16070638,-0.22910302,-0.14596937,-0.79065526,-0.17071216,-0.32325152,-0.06571214,-1.13765301,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2577240_1218696,2577240,1218696,train,12,Arable land and market gardens,0.25687614,0.94481539,-0.36102627,-0.09535597,0.11975069,0.33249248,-2.30046434,-0.67296785,-0.30022702,-0.03874341,0.39331225,2.91923272,0.12526518,0.23089187,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.15347899,-0.12727095,-0.40987475,0.23089187,1.60260238,-0.33258322,-0.21944652,2.91923272,-0.27241302,-0.47439272,0.04364555,2.05641227,2.5763678,-0.0790608,-0.5094319,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.56803691,0.77539457,-0.21736023,-0.19223367,-1.03619731,-0.52392609,-0.68791565,-0.68210122,-0.85955833
2611934_1263654,2611934,1263654,train,4,Seasonally wet and wet grasslands,-1.15435826,-1.19223378,-1.01065802,1.02010101,1.06532192,0.61254402,0.84698482,0.18706309,0.36723763,2.06934546,1.28235575,3.29015748,1.40627972,1.67664779,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.13209301,-0.12727095,-0.40987475,1.67664779,0.35758858,-0.09673315,-0.14781903,3.29015748,-0.27241302,-0.72557762,0.48852017,1.32834591,2.2627644,0.20732546,-0.73012586,-0.36108193,-0.30100988,-0.09673315,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.0212416,1.66004244,-0.32325152,-0.23543614,-0.92346876,-0.52392609,-0.90397626,-0.68210122,-0.85166129
2506936_1120293,2506936,1120293,test,12,Arable land and market gardens,-0.97120495,-0.80623076,-1.10048987,1.02010101,0.94028771,0.5107071,0.50518038,0.23832322,0.67839991,1.25589812,0.7345221,3.80313853,5.03696265,5.76651346,-0.15240554,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.66674253,-0.12727095,-0.40987475,5.76651346,-1.20082524,-0.33258322,-0.4880496,3.80313853,-0.27241302,-0.48834743,0.49016786,1.16033059,2.37642228,-0.09201294,-0.617043,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.41076862,-0.15229464,-0.32325152,0.18979963,-1.02492445,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2613538_1110088,2613538,1110088,test,5,Alpine and subalpine grasslands,-1.20100397,-0.87063569,-1.14575439,-1.18466943,-1.28102322,-0.78612246,-0.46563915,0.86198804,-1.15307034,-0.61159365,-1.49645835,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,1.93064874,-0.37988202,2.15641886,-0.33258322,-0.32688775,-0.40593677,-0.27241302,-0.21099743,-0.55775902,-0.40781234,-0.86656445,0.09363443,0.77095786,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.12148224,-0.42020342,-0.32325152,-0.15828887,-0.97983303,-0.52392609,-0.90397626,-0.68210122,-0.94247719
2581113_1114278,2581113,1114278,test,7,Shrub plantations,-1.42576174,-1.04133006,-1.53602685,0.95387075,0.59644363,1.10263421,1.05586531,1.04994183,1.01225904,1.25207912,0.0194824,-0.40593677,3.96145846,-0.14794257,8.5973803,7.5130972,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.59503035,-0.12727095,-0.40987475,-0.14794257,-1.14930743,-0.33258322,-0.291074,-0.40593677,-0.27241302,-2.38793327,1.08992475,-0.69406066,1.18532293,1.74287389,-1.71504105,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.09227852,-0.66722657,-0.23171837,-0.28172451,-0.90092305,-0.49475781,-0.86181809,-0.67420715,-0.92668312
2608876_1099910,2608876,1099910,test,5,Alpine and subalpine grasslands,-1.16230433,-0.8821518,-1.11014344,-1.3885889,-1.25367198,-1.25870942,-0.94155435,0.19560645,-1.56262787,-0.69943068,-1.57301272,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,1.90408785,-0.75228646,-0.12727095,-0.35306593,-0.37988202,0.26743241,2.13598086,-0.4880496,-0.40593677,-0.27241302,0.53557992,-1.08666551,-0.21490587,-0.71971056,0.26632966,0.09246072,-0.36108193,-0.30100988,2.13598086,0.52261655,1.90408785,-0.16070638,-0.1318303,0.00832667,-0.8365693,-0.70298998,-0.32325152,-0.28172451,-0.85583162,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2598591_1187094,2598591,1187094,test,12,Arable land and market gardens,0.03940853,-0.21686174,0.25052751,0.23405242,0.24673857,-0.06530799,0.30460764,0.00765266,0.07877219,0.30114773,0.78466111,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.0251631,-0.12727095,-0.40987475,-0.37988202,1.13464892,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.12726913,-0.14254271,1.30967754,0.64572282,-0.18555619,-0.18112683,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,4.54019538,-0.65797592,-0.29453524,-0.04781397,0.32781819,-0.33724909,-0.32166656,-0.52027261,-0.08959747
2592224_1119871,2592224,1119871,train,7,Shrub plantations,-1.92428433,-1.54206767,-1.97429901,1.07587386,0.5495558,1.17264709,0.46364165,1.37743705,1.29210221,2.51616865,0.21187201,-0.40593677,2.00568492,-0.37988202,4.93719761,5.41372553,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-0.30999641,0.36710533,-0.4880496,-0.40593677,-0.27241302,-3.5252427,1.19208114,-0.73139739,-0.06216568,2.09545999,-2.14366155,-0.36108193,-0.30100988,0.36710533,-0.2667513,-0.26060936,1.87366607,1.69203323,1.51271307,-0.87885079,0.31492874,-0.32325152,-0.20766313,-0.55146453,-0.52392609,-0.84073901,-0.4492259,-0.7371543
2682547_1257255,2682547,1257255,train,4,Seasonally wet and wet grasslands,-0.68239131,-0.51790144,-0.67412378,0.79700961,0.61598022,0.25611479,0.69507174,0.73953331,0.77286442,1.12223307,0.95829992,2.09320169,-0.12134725,-0.04743548,-0.16684413,-0.16352087,-0.41691868,2.78413163,-0.17106081,-0.26060936,0.59503035,-0.12727095,-0.40987475,-0.04743548,0.82124889,-0.33258322,-0.4880496,2.09320169,-0.27241302,3.01951954,-0.03379558,0.99231528,-0.12460056,-2.43347246,2.27204157,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.11759995,-0.69411124,-0.32325152,-0.26629505,-0.46128169,-0.52392609,-0.82492969,-0.64657787,-0.68582357
2695748_1242080,2695748,1242080,train,2,Dry grasslands,-0.15555145,-0.21481443,0.02854899,0.76389448,0.8152535,0.33249248,1.05586531,-0.29136472,0.81293259,0.60284885,0.96167598,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,9.35541089,3.42983881,-0.26060936,0.3170126,-0.12727095,-0.40987475,-0.37988202,-0.88313207,-0.26968987,-0.4880496,-0.40593677,-0.27241302,2.59215633,0.19852783,-0.58205045,-0.45436229,-2.39605516,2.5000312,-0.36108193,-0.30100988,-0.26968987,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.03404198,-0.47956019,-0.32325152,-0.12125818,-0.60782881,-0.52392609,-0.60359931,-0.68210122,-0.78848502
2659434_1266684,2659434,1266684,train,1,Surface running waters,-0.65613552,-0.06015731,-1.05211475,0.74123676,0.65896073,0.97692926,0.69269809,0.32375675,0.76906048,0.98856801,0.83219964,-0.40593677,-0.40906174,-0.37215071,-0.16684413,-0.16352087,-0.27923535,-0.18593809,-0.17106081,-0.26060936,-0.62397057,-0.12727095,-0.40987475,-0.37215071,-1.17077319,-0.27755154,-0.4880496,-0.40593677,-0.27241302,-0.26856064,0.4044883,0.5691656,0.43962175,-0.00278707,-0.08810706,-0.36108193,-0.30100988,-0.27755154,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.69428365,-0.69021135,-0.32325152,0.07932474,-0.31473457,-0.36641737,-0.0054803,0.05204809,-0.26728075
2695334_1272706,2695334,1272706,test,1,Surface running waters,-1.04933512,-0.8728536,-1.03715171,0.76912319,0.75273639,0.28157402,1.05586531,-0.129041,0.99805766,1.54996125,0.92307943,2.53252392,2.25914769,2.63919651,-0.16684413,-0.16352087,-0.41691868,-0.18593809,0.05684423,-0.26060936,0.03899484,-0.12727095,-0.40987475,2.63919651,-1.04627181,-0.33258322,-0.4880496,2.53252392,-0.27241302,1.19145162,0.51982616,0.49449212,1.06243172,-0.92814569,0.2073675,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.7372952,-0.66570366,-0.32325152,-0.25395149,-0.29218886,-0.52392609,0.05775695,-0.52421965,-0.39758182
2573302_1141852,2573302,1141852,test,4,Seasonally wet and wet grasslands,0.85903506,1.32109369,0.40042603,-0.40210664,-0.7164156,-0.17350972,-0.00515262,1.67645444,-0.95818182,-0.83309574,-0.41598331,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.73090048,-0.12727095,-0.40987475,-0.37988202,2.09631475,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.66640539,-0.19362091,0.13979313,-0.58362889,-1.00298029,0.95517348,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.09846539,-0.58735462,-0.32325152,-0.17680422,-0.86710448,-0.36641737,-0.88289717,-0.68210122,-0.84376426
2719834_1105576,2719834,1105576,train,2,Dry grasslands,2.17373587,-0.14571776,2.34513807,-0.23478809,0.05918725,-0.53789496,-0.58550807,-1.13715674,-0.25369215,-1.00495081,0.01838746,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,3.8621487,-0.37988202,2.02762433,-0.2618282,-0.4880496,-0.40593677,-0.27241302,-0.90001158,-1.808351,0.18957544,0.11282788,0.51529862,0.60315749,-0.36108193,-0.30100988,-0.2618282,-0.2667513,-0.26060936,-0.16070638,-0.1318303,-0.03024734,1.0751327,-0.64335392,-0.32325152,-0.27555273,-1.1151073,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2624889_1232060,2624889,1232060,train,15,Low density buildings,-0.46059458,-0.1858962,-0.62698217,0.71335034,0.56518507,0.89259556,0.97990876,0.42058143,0.93199591,0.7212379,0.75455033,-0.03238134,-0.21040173,-0.14794257,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.23146867,-0.12727095,-0.40987475,-0.14794257,1.19689961,-0.33258322,0.17450468,-0.03238134,-0.27241302,-0.49009177,0.33528558,0.9238646,1.44231723,0.28072093,-0.7666042,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.04742758,-0.70107899,0.22684475,-0.0811416,-0.51764596,-0.52392609,-0.15039901,-0.68210122,-0.65028692
2632126_1167719,2632126,1167719,test,10,Mixed deciduous and coniferous woodland,-0.27671038,-0.30566376,0.09542679,0.57217532,0.37763376,0.07790018,0.845798,0.48323269,0.69741961,0.16366367,0.24540447,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,0.52890593,-0.18593809,-0.17106081,-0.26060936,-0.64535655,-0.12727095,-0.40987475,-0.37988202,0.19230227,-0.33258322,-0.1657259,-0.40593677,-0.0639334,-0.20576441,0.43414661,-0.40158955,-0.68508558,0.06485189,-0.56779724,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.77406518,-0.71273014,0.04377845,-0.32801287,0.86891524,1.2320044,-0.27423862,0.49214297,0.66654357
2664070_1211370,2664070,1211370,train,10,Mixed deciduous and coniferous woodland,-0.17307405,-0.63971631,0.39838805,0.63317687,0.69217295,-0.10031443,0.96566691,-0.24864795,0.70363272,0.33169974,0.63707268,-0.40593677,-0.39536105,-0.35668808,-0.16684413,-0.16352087,1.06467367,-0.18593809,-0.17106081,-0.26060936,-0.64535655,-0.12727095,-0.40987475,-0.35668808,-0.22413338,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.38207804,0.10131449,0.00289176,-0.43259802,-0.42589039,0.17088916,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.85793441,-0.08493672,-0.32325152,-0.09348516,1.74819796,1.18533516,0.41083161,1.3585181,1.2469756
2609165_1100220,2609165,1100220,test,5,Alpine and subalpine grasslands,-1.11155439,-0.83182212,-1.07024201,-1.23869937,-1.12277679,-1.14414289,-0.84542186,0.25256214,-1.52775842,-0.59249864,-1.4278879,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,2.06130903,-0.37988202,2.17359146,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.05575121,-0.84116063,-0.40781234,-0.7386169,0.47932045,0.54114431,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.51954149,-0.36663842,-0.32325152,-0.22926436,-0.66419308,-0.52392609,-0.90397626,-0.68210122,-0.89509498
2727447_1187265,2727447,1187265,val,9,Coniferous woodland,0.75436799,1.08812701,0.67040425,-0.98074995,-0.91568888,-0.55858058,-0.31491289,0.29527891,-1.15180236,-1.24554791,-1.19384504,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.68812852,-0.12727095,-0.40987475,-0.37988202,-0.13612379,-0.20679651,-0.4880496,-0.40593677,-0.27241302,0.05588653,0.30397959,-0.21490587,-0.48711862,0.50666386,-0.85962397,3.00064975,-0.30100988,-0.20679651,-0.2667513,-0.26060936,-0.16070638,-0.05887576,0.1047617,-1.14443454,-0.49526851,-0.32325152,-0.16754654,0.56454815,1.73953249,-0.56144114,0.66778622,0.46319494
2731138_1245268,2731138,1245268,test,9,Coniferous woodland,0.97682065,0.7511741,1.22832707,-0.0169254,0.12756533,-0.45674366,0.48619125,-0.44514509,-0.08340244,-0.61159365,0.16346666,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.4742687,-0.12727095,-0.40987475,-0.37988202,-1.20082524,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.01388706,-0.03379558,-0.50737697,-0.75763316,-0.38415571,0.5721509,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,2.06883027,-0.64524874,-0.32325152,-0.2169208,2.54857069,3.10752485,-0.03709893,2.41237759,2.15710882
2591911_1108140,2591911,1108140,train,6,"Arctic, alpine and subalpine scrub",-0.74774029,-0.31854475,-0.86987676,-1.8365146,-1.54672092,-1.5737674,-0.81693815,-0.70429348,-1.56617821,-1.16152987,-1.78483747,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,2.65053517,-0.75228646,-0.12727095,1.05863331,-0.37988202,0.77831738,2.33252259,-0.4880496,-0.40593677,-0.27241302,0.21462143,-1.13774371,-0.55715929,-0.96879058,0.90242376,-0.12093757,-0.36108193,-0.30100988,2.33252259,3.22534346,2.65053517,-0.10258145,0.85913555,1.03053794,0.31327318,-0.25919238,-0.32325152,2.66838726,-1.216563,-0.41892028,-0.65629702,-0.68210122,-0.95037422
2560944_1161752,2560944,1161752,train,9,Coniferous woodland,0.44246575,0.68625735,0.00918821,0.29505397,0.27213614,-0.04939597,0.33427817,0.08454285,0.18617009,-0.39772956,0.06464856,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,0.89705918,-0.02505931,-0.17106081,-0.26060936,-0.0251631,-0.12727095,-0.40987475,-0.37988202,-0.84878686,-0.33258322,-0.4880496,-0.40593677,-0.27241302,1.16179784,-1.03888268,-0.13400961,-0.68816335,-1.27497528,1.3217808,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.33374867,0.71801641,-0.32325152,-0.07496981,2.25547645,3.09002388,-0.46658527,1.55587006,1.30620336
2712433_1187865,2712433,1187865,val,6,"Arctic, alpine and subalpine scrub",1.88364787,1.63569681,2.19454235,-2.0648347,-1.50374041,-1.62627707,-0.96410395,-1.63551905,-2.13347244,-1.65800008,-1.60850694,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,1.68548542,-0.75228646,-0.12727095,-0.27353358,-0.37988202,1.28061605,1.23188892,-0.4880496,-0.40593677,-0.27241302,0.85304973,-0.45725031,0.3326996,-0.43501627,-0.27046468,0.63416408,3.00064975,-0.30100988,1.23188892,0.71995852,1.68548542,-0.16070638,-0.10751212,0.08547469,0.14934962,-0.6791776,-0.32325152,0.10524622,-1.29547298,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2692217_1230947,2692217,1230947,test,16,Transport networks and other constructed hard-surfaced areas,0.28614919,0.01269276,0.59580359,0.49548765,0.71561686,0.15427787,0.92175454,-0.9976153,0.69551764,0.06818863,0.68967529,1.10143832,0.73152072,0.91511325,-0.16684413,-0.16352087,1.5405791,-0.18593809,-0.17106081,-0.26060936,1.42908362,-0.12727095,-0.40987475,0.91511325,0.53360777,-0.33258322,-0.4880496,1.10143832,-0.27241302,0.92107898,0.04529324,2.43600243,0.34915711,-1.02024981,0.99712357,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.04996712,-0.57579167,-0.31427768,-0.18606189,-0.39364456,-0.52392609,-0.29004794,-0.28739729,-0.51406307
2638472_1250549,2638472,1250549,train,8,Broadleaved deciduous woodland,-0.19290176,0.05048267,-0.38564287,0.2113947,0.50266797,0.05244095,0.3532673,-0.91787733,-0.06831348,0.4653648,0.74953187,-0.40593677,0.73837107,0.92284457,-0.16684413,-0.16352087,0.67556861,-0.18593809,-0.17106081,-0.26060936,-0.38872478,-0.12727095,-0.40987475,0.92284457,-1.20082524,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.62615026,0.71425285,-0.55715929,-0.53911105,0.29942958,-0.22672476,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.18784399,0.56769367,-0.32325152,-0.06879803,1.42128515,2.39290197,-0.31903168,1.69598996,1.47204108
